SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj8_id,obj9_id,obj10_id,obj11_id,obj12_id,obj13_id,obj14_id,obj15_id,obj16_id,obj17_id,obj18_id,obj19_id,obj20_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist,obj8_dist,obj9_dist,obj10_dist,obj11_dist,obj12_dist,obj13_dist,obj14_dist,obj15_dist,obj16_dist,obj17_dist,obj18_dist,obj19_dist,obj20_dist
495,Cunningham Park,42.35011209350006,-71.14771116899996,2,D32028,D32054,D32034,D32001,A32045,A32001,D32029,D32033,A32017,D32035,A32005,D32031,B32035,A32040,A32012,A32019,A32002,A32011,A32052,A32006,0.2163498040130743,0.40650783285501296,0.6452126346212493,0.7879982276660353,0.8516964322028003,0.9024923691859981,1.0195915316238922,1.1188203766194356,1.2121231782689315,1.41737283789443,1.4917331442985098,1.5239250936535609,1.613817513922779,1.9176210323847904,1.9562342215968447,2.2295785772038,2.3437230195937224,2.406406799902732,2.753463654603319,2.8648105066864504
496,McLean Playground,42.38269913100004,-71.01923781549996,1,A32028,A32039,A32051,A32035,A32032,A32041,A32049,A32044,A32036,A32050,A32031,A32030,A32033,D32023,A32057,D32039,D32006,D32037,B32004,D32021,0.24700281266577367,0.7417408336309395,0.7759180634142038,1.1530024398182774,1.4430457758968591,1.810586524024481,1.8789539745510917,2.0005995776755423,2.054703243526187,2.178606417367751,2.1903505537495445,2.262618364254606,2.4262567056355504,2.468313209537274,2.5400956209170036,3.0586402087684137,3.3180398550987915,3.3859315734389352,3.541211890788904,3.5680512975614027
497,Navy Fuel Pier Airport Edge Buffer,42.363556442500055,-71.02961556899996,2,A32050,A32044,A32057,A32049,A32030,A32031,A32032,A32036,A32033,A32041,A32000,D32006,B32004,A32051,B32007,C32032,D32008,C32034,C32036,B32014,0.061528450700497846,0.4832135932063091,0.8260551498331076,0.8476293194909306,0.9359954414431877,0.9609574852763566,1.1460158683851085,1.35320645184756,1.3555705250791814,1.4646506824935315,1.6257794834286339,1.6722768186955432,1.6759951125590242,1.7236667256904292,1.7704493151617648,1.7983821777618176,1.8110388867689609,1.8342331649218855,1.862821563865045,1.8754776540460993
498,Fidelis Way Park,42.34777385700005,-71.14322675399998,3,D32054,D32034,D32028,A32001,A32017,A32045,D32035,D32001,D32033,D32029,B32035,A32005,A32012,A32040,D32031,A32002,A32019,A32011,A32006,A32052,0.14442621536395586,0.1533098831575328,0.46745062785240915,0.708796994078025,0.7528653803279611,0.9116210659869899,0.9635288362428855,0.9848998650568044,1.0305752302745617,1.286891531778945,1.4490407686364832,1.5323651703370982,1.5517669153224654,1.7561765945778225,1.8141020614277297,1.9156341817736955,2.147351119759253,2.2564781229066173,2.655169305031515,2.66457351246313
499,Harambee Park,42.29274633950004,-71.08487241249998,3,C32043,C32110,C32099,C32094,C32092,C32038,C32055,C32030,C32111,C32037,E32009,C32103,C32066,C32062,B32028,C32050,C32027,C32105,C32041,C32044,0.02355024845480964,0.243662879327893,0.42205357142994254,0.5733318169452769,0.6042842734031625,0.7796449293276883,0.9414564377862018,0.992397130795921,1.1673670114527561,1.2284837320485429,1.2470716197858436,1.3670219010460385,1.5128773947442717,1.5392879649967703,1.566605129109138,1.5769624762768664,1.720526382612154,1.82597771971895,1.833958341579345,1.8850103066483541
500,St Mary's Cemetery,42.290236042500055,-71.08024715049996,1,C32110,C32038,C32043,C32055,C32092,C32094,C32099,E32009,C32103,C32062,C32111,C32066,C32037,C32030,C32050,C32041,B32028,C32044,C23109,B32029,0.13890206161058863,0.5616200462082948,0.6285213508567119,0.669394175491855,0.8176304302282875,1.0786789764828801,1.0958689417661795,1.1144300549790078,1.1466854949286591,1.2721157831785008,1.30726778195722,1.337496531024126,1.4055909940691476,1.4229172031139925,1.5923104348421586,1.7816744024249809,1.8308179137633012,1.8702583779737678,1.885647070887632,2.0782133864986547
501,VFW Parkway I,42.28420831550005,-71.15339076049995,0,C32087,C32085,C32059,C32048,C32086,C32047,C32046,C32089,E32010,D32052,E32001,C32105,D32040,C32079,E32005,D32041,C32094,E32003,C32106,C32099,0.6801434956754814,1.0290421265607188,1.0531781863822858,1.0734748323018863,1.1235186669089758,1.1550436267211603,1.2188609317906998,1.3925391430517018,1.595780260227926,1.7362033383668634,1.965950627058331,2.2763031469699544,2.3327882328355978,2.4018955890277254,2.5902922005451723,3.2319907496455333,3.2484387959661722,3.3439376013971143,3.372027523856419,3.3921942972240884
502,VFW Parkway II,42.29668147300004,-71.13407838449996,0,C32048,C32059,C32047,C32046,C32089,E32010,D32052,C32085,E32001,C32105,D32040,C32079,C32086,E32005,C32087,D32041,C32094,C32106,E32003,C32099,1.1040379974218397,1.1516883213885059,1.151932703328094,1.2152357792951949,1.439238568217149,1.649404486277607,1.7892898123330903,1.9354344363303062,2.0167841226984082,2.299582123325124,2.38697432400027,2.400470557450369,2.42921838321914,2.6433206808194063,3.196764921970733,3.282650866320693,3.287111548641343,3.3682654255089846,3.3887359215334345,3.4407196669971074
503,Carroll Pond Playground,42.25638803400005,-71.15979417649996,0,C32087,C32104,C32086,E32013,C32085,C32106,C32059,E32014,C32046,C32047,C32079,C32048,C32105,Z32999,C32045,C32089,C32044,C32050,E32010,C32094,2.33082078391843,2.887522408419115,2.90711840425441,3.0460715855930047,3.3357788614570656,3.5624179954522823,3.806211901363745,3.8125700792026587,4.198482304803932,4.288253582084683,4.305658885634737,5.111119699084036,5.242788310781206,5.3313393906246445,5.576588815367726,5.673817384838005,5.787094186306102,5.937846391108694,6.186600068842162,6.424902324248427
504,O'Donnell Square,42.290437705000045,-71.04850181499995,0,C32040,C32066,C32062,C32041,E32009,C32108,C23109,C32055,C32038,C32033,B32031,C32110,C32014,C32111,B32029,C32103,C32037,C32090,C32043,B32028,0.9591491402943864,1.1541155750162795,1.3843559775119376,1.4160598712697716,1.4334372786152398,1.531055646532654,1.5317084997461663,1.8840692708767446,1.9082966560037578,2.2680520917400364,2.3543464507446967,2.424202472202179,2.5891081305634107,2.814198316971487,2.9096387065001825,2.9177632134822282,2.9427252314466688,3.1486785961985944,3.2020792729773913,3.288377044306122
505,Grove Street Cemetery,42.25888413200005,-71.15404959099996,0,C32087,C32104,E32013,C32086,C32106,C32085,E32014,C32059,C32046,C32079,C32047,C32048,C32105,Z32999,C32045,C32089,C32044,C32050,E32010,C32094,1.9301613228203645,2.2375113019895987,2.379664111366766,2.441033035056783,2.8423101148250187,2.849288747320983,3.0984495454716767,3.1929219324273785,3.5505922108727352,3.614154898797401,3.641261569916314,4.462107695166995,4.562888145490451,4.613203069530929,4.862993413559738,5.021754280816834,5.066871599062997,5.2184757608206604,5.540543783523246,5.72752734869265
506,King's Chapel Burying Ground,42.35828654200006,-71.05983846199996,7,B32061,B32032,B32008,B32056,D32009,D32057,D32014,D32000,D32010,A32013,A32042,A32026,D32019,A32053,A32010,D32008,D32015,B32004,D32024,A32025,0.10112119037283798,0.1436311955366211,0.1666695499844701,0.2063477002695816,0.2830931645208758,0.4376607124365671,0.4409348625478833,0.535644406679847,0.5711538810191688,0.6036972367862407,0.6216460223847042,0.6548894691753975,0.6717718176274237,0.690655542648254,0.7354337409766101,0.7358532933291941,0.7426507507841613,0.7815039079450095,0.8302588320115694,0.8697903032213237
507,Blue Hill Club Recreation Center,42.29402656800005,-71.08664506349996,2,C32043,C32099,C32110,C32094,C32092,C32030,C32111,C32038,C32037,C32055,B32028,E32009,C32103,C32027,C32050,C32066,C32062,B32029,C32105,C32102,0.003944640629276522,0.4463548458363385,0.6650515208139753,0.8250678408194676,0.9166457167300295,0.9961940358854099,1.1836044175079452,1.2153668961095425,1.2307565336141368,1.4003780162719706,1.5677395195718402,1.6457326634997151,1.6969433058676393,1.7311606931187156,1.8787734241826386,1.9209609482001035,1.9968362788889318,2.0143580536408114,2.0321508855139347,2.104918088109157
508,Columbia Road/Day Boulevard,42.32962828200005,-71.03729316049996,6,C32023,C32051,C32052,C32013,C32064,C32090,C32017,C32016,C32020,C32029,C32021,C32022,C32033,C32091,C32014,C32024,C32053,C32061,C32028,C32009,0.000889405439830851,0.01066305311459356,0.012706382996453396,0.11601011497841719,0.17427059730004127,0.4923829478911761,0.5879420401823178,0.6183746725905608,0.9390598292076211,0.9901013523148419,1.092566972629982,1.1596103944054952,1.2030827362558874,1.2516066061630713,1.5343869667217815,1.5565760552260566,1.5618269205772837,1.5724089371761754,1.5938835950718864,1.6445474141701788
509,Columbia Park,42.33312028750007,-71.02551187549997,2,C32051,C32023,C32017,C32020,C32021,C32091,C32016,C32032,C32028,C32052,B32014,C32029,C32090,D32018,C32107,C32014,C32024,C32013,B32007,C32034,0.02334110370031449,0.37405403303102286,1.0969062139777483,1.3083194172865222,1.3692867766894814,1.494318791049348,1.7022591029704264,1.9156746797431343,1.97164604780352,2.0580750765375284,2.1663552128019266,2.204370207374997,2.2463518893666046,2.2773391455309353,2.44110972039337,2.471169937286794,2.513667373611729,2.514563118255538,2.5364160920226277,2.612850611031648
510,Bellevue Street Green,42.27640169300005,-71.14556271949996,0,C32086,C32085,C32059,C32087,C32046,C32047,C32106,C32079,C32048,E32014,E32013,C32104,C32105,C32089,E32010,Z32999,D32052,C32044,C32050,C32045,1.1770772252376491,1.2597813814601693,1.3164189166722995,1.4585369172848435,1.7962225783063088,1.87838871997865,2.3386233548883326,2.3643442396831613,2.694152940592697,2.855638793822499,2.867015969349058,2.8732492593473067,3.1202733039455546,3.2645706464849003,3.74646390977947,4.011807658883184,4.105053998052016,4.262010412157912,4.298644227893887,4.366213096979213
511,Walnut Park,42.31529268600005,-71.09588656199995,4,E32004,C32102,B32027,E32011,C32027,D32041,B32023,E32006,E32005,E32012,B32022,E32003,D32040,B32028,C32030,B32055,E32001,C32001,E32007,C32037,0.21256016130556674,0.30650117582299513,0.3618827448631262,0.43274540291486346,0.6619270277265547,0.7050816712210031,0.7757422695176348,0.8995269685246425,1.0705987266990673,1.087022981150686,1.132641291284966,1.336113386121003,1.36996346738181,1.4587386406896174,1.5548117225926834,1.6334086309712599,1.7431091200485318,1.7522878150143428,1.8234415472768701,1.8256591169609757
512,Mirabella Pool,42.36883771300006,-71.05420120899996,0,D32021,D32039,D32006,A32053,D32010,A32033,A32025,D32022,D32057,B32004,D32009,D32038,B32032,D32020,B32008,D32023,A32030,A32057,A32036,A32031,0.5367132030365083,0.5486760800231035,0.5621169447024208,0.5781938229337018,0.6597579879663107,0.7855194193291654,0.8385658456031709,0.8434272874049055,0.8748173453816299,0.9326802197588618,0.9481141641126251,0.9731519947039903,1.0738730281887499,1.0740219286253785,1.1104826353304444,1.1177128070856237,1.1206123308091103,1.1331046896458055,1.1333138636063083,1.151857314781507
513,Theresa Hynes Park Access Easement,42.34455920100004,-71.15394862699995,1,D32033,D32028,D32029,D32054,B32035,D32034,D32031,D32001,A32045,A32001,A32017,D32035,A32005,A32012,A32040,A32002,A32019,A32011,A32052,A32006,0.4951543309654653,0.5471470617941233,0.7073295082029233,0.7198233274474166,1.017537501814547,1.2069792327838678,1.2244584910536103,1.511006936544035,1.646719308700346,1.6580857448401434,1.8033383553314684,2.0128929087225136,2.2838396498782108,2.6056033600805164,2.7019033832387165,2.965804533327798,3.0272397774906263,3.1958113550737854,3.5514219013905595,3.6403120264055926
