,SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj8_id,obj9_id,obj10_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist,obj8_dist,obj9_dist,obj10_dist,Weighted Roundtrip Ratio,Daily Roundtrips
480,481,Forbes Street Playground,42.32056582800004,-71.10604534149996,2,E32003,D32041,E32012,E32006,E32011,E32004,E32007,E32005,C32102,B32023,0.3268852388769191,0.4132868991702756,0.5092478670158315,0.5408548367706718,0.7931565909698272,0.8052592634982672,0.8698114448187451,1.1011425115469573,1.2068941681729322,1.2084020253988113,0.048975583373066914,2.07414104882459
481,482,Union Park Street Playground,42.33954175850005,-71.06554342849998,3,C32093,D32002,C32061,C32035,C32057,C32006,C32053,C32000,C32025,C32060,0.3157499393999128,0.3307625428734104,0.3931748925530277,0.5200999597754183,0.6241674934984637,0.6756282260789594,0.7015587093767366,0.7024473992430041,0.7120168496882079,0.7656692547652727,0.020523281227233875,1.4858348402652157
482,483,Porzio Park,42.36452021450003,-71.02895040249996,2,A32050,A32044,A32049,A32057,A32030,A32031,A32032,A32036,A32033,A32041,0.0005453716700864,0.4387403541839237,0.7873724151178111,0.8773242263233461,0.9569268036402192,0.968159740587246,1.0161941701917483,1.3199402919449823,1.3771360858684991,1.394084911937722,0.24086378737541528,1.6606389391199519
483,484,Ross Playground,42.26411925900007,-71.11293523699996,1,E32014,C32106,E32013,C32104,Z32999,C32045,C32079,C32044,C32050,C32105,0.0,0.5224387533413949,0.9911874903674502,1.2015953417000382,1.337370778996477,1.5261006559767627,1.527043991744211,1.856182025851769,2.0713454185272213,2.2707106235133097,0.5511811023622047,0.10548523206751055
484,485,Mt. Hope Cemetery,42.28249934250008,-71.10667873449998,2,C32105,C32079,C32050,C32094,C32092,C32044,Z32999,C32106,C32048,C32046,0.1175445814265123,0.2917667311278477,0.7645987485669079,0.7976726936109392,0.8368481543846047,0.9797786875398194,1.2483118951083476,1.262406568486368,1.311885599711171,1.355909291493872,0.11151223425591654,0.08378541289933693
485,486,Calvary Cemetery,42.27709399900007,-71.11139009349995,1,C32079,C32105,C32106,Z32999,C32050,E32014,C32044,C32046,C32047,C32045,0.1606324154117725,0.6835537237667034,1.0682595213889612,1.0915990014364962,1.1868466404494635,1.1949204536364968,1.2074458346926846,1.4094157650625674,1.438926351318758,1.479580254120827,0.1705263157894737,0.048824593128390596
486,487,New Calvary Cemetery,42.27924550850005,-71.10298506199996,0,C32050,C32105,C32044,C32079,C32092,C32094,Z32999,C32045,C32106,C32103,0.5599737717901805,0.6906565336396483,0.692098829563214,0.7795569845116317,0.7894057413016672,0.8333111397311884,0.8909964181484586,1.256496164195419,1.490560458469674,1.5372726653631552,0.0,0.0
487,488,Savin Hill Park,42.31077845050007,-71.04893953549995,1,C32033,C32108,C32090,C32014,C32013,C32064,B32031,C32041,B32029,C32052,0.2885617402226554,0.7804147916464358,0.8341942899289732,0.9148303919852652,0.990021451714389,1.03082438463488,1.2367639381742137,1.437704772506259,1.8534384538360664,2.0748850449698057,0.122948312773983,0.7269439421338152
488,489,Southwest Corridor Park,42.32469247550006,-71.09517505549996,10,E32006,C32063,C32001,D32041,B32002,E32005,B32059,C32003,C32004,E32010,0.0,0.0,0.0,0.0026857444337493,0.0043264659922013,0.0128549284818097,0.0296357511270299,0.0720225846794924,0.1002210724969644,0.1179694694149735,0.03438949706280468,11.830018083182624
489,490,Orton Field,42.338636805500045,-71.05327651349995,1,C32029,C32024,C32053,C32016,C32009,C32035,C32052,C32028,C32057,C32091,0.100811024887999,0.5611998294919546,0.583032787907551,0.608807791390194,0.6410414378075413,0.8900209313194908,0.9087010583498604,0.9719910189868156,1.0953128714387097,1.0992713887316945,0.0330226791915179,1.613622664255572
490,491,Paul Gore Street Park,42.31990996250005,-71.10791041299996,2,E32003,D32041,E32012,E32006,E32007,E32004,E32011,E32005,C32102,B32027,0.2199241489193158,0.4065569457841415,0.6523695350048725,0.6865381714828518,0.8490204147013769,0.8623047235272672,0.910235510541054,1.0013175157021563,1.2432953720576074,1.3180604617533267,0.048975583373066914,2.07414104882459
491,492,Allen Park,42.30811214400006,-71.06321584599996,1,B32031,C32033,B32029,C32108,C32041,C32111,C32037,B32028,C32064,C32013,0.1260248983887681,0.7615539434586855,0.7671946275938761,0.8339688711877885,0.9137456943568608,1.321686860392998,1.3651519022317655,1.4198969437155815,1.519922399925016,1.6211355919653463,0.0752602081665332,0.33996383363471955
492,493,Boston Nature Center_Visitor Ctr,42.28825122150008,-71.10129818449997,1,C32094,C32105,C32092,C32099,C32043,C32050,C32089,C32044,C32079,C32048,0.4660583420849201,0.6913898218458713,0.8287655836949765,1.1965462873715589,1.301656038427189,1.320995572713048,1.4143926791012702,1.5849224758822076,1.5924289674712488,1.644440547772592,0.3299565846599132,0.06871609403254973
493,494,Boston Nature Center,42.28835244950005,-71.10071009599997,2,C32094,C32105,C32092,C32099,C32043,C32050,C32089,C32079,C32048,C32110,0.0687080235842219,0.3368369620152266,0.5190116571662016,0.7835501616453718,0.8163245914597368,1.1727701984267425,1.2200796951772126,1.2978745794199624,1.337038690340386,1.4313936690544071,0.15398388540734106,0.10367691380349607
494,495,Cunningham Park,42.35011209350006,-71.14771116899996,2,D32028,D32054,D32034,D32001,A32045,A32001,D32029,D32033,A32017,D32035,0.2163498040130743,0.4065078328550129,0.6452126346212493,0.7879982276660353,0.8516964322028003,0.902492369185998,1.0195915316238922,1.1188203766194356,1.2121231782689317,1.41737283789443,0.04055398682264348,0.9089813140446038
495,496,McLean Playground,42.38269913100004,-71.01923781549996,1,A32028,A32039,A32051,A32035,A32032,A32041,A32049,A32044,A32036,A32050,0.2470028126657736,0.7417408336309395,0.7759180634142038,1.1530024398182774,1.4430457758968591,1.810586524024481,1.878953974551092,2.0005995776755423,2.054703243526187,2.178606417367751,0.292399022232569,0.75708257986739
496,497,Navy Fuel Pier Airport Edge Buffer,42.363556442500055,-71.02961556899996,2,A32050,A32044,A32057,A32049,A32030,A32031,A32032,A32036,A32033,A32041,0.0615284507004978,0.4832135932063091,0.8260551498331076,0.8476293194909306,0.9359954414431876,0.9609574852763566,1.1460158683851085,1.35320645184756,1.3555705250791814,1.4646506824935317,0.24086378737541528,1.6606389391199519
497,498,Fidelis Way Park,42.34777385700005,-71.14322675399998,3,D32054,D32034,D32028,A32001,A32017,A32045,D32035,D32001,D32033,D32029,0.1444262153639558,0.1533098831575328,0.4674506278524091,0.708796994078025,0.7528653803279611,0.91162106598699,0.9635288362428855,0.9848998650568044,1.0305752302745617,1.286891531778945,0.03615801550035161,1.534056660638938
498,499,Harambee Park,42.29274633950004,-71.08487241249998,3,C32043,C32110,C32099,C32094,C32092,C32038,C32055,C32030,C32111,C32037,0.0235502484548096,0.243662879327893,0.4220535714299425,0.5733318169452769,0.6042842734031625,0.7796449293276883,0.9414564377862018,0.992397130795921,1.167367011452756,1.2284837320485429,0.34514637904468415,0.810126582278481
499,500,St Mary's Cemetery,42.290236042500055,-71.08024715049996,1,C32110,C32038,C32043,C32055,C32092,C32094,C32099,E32009,C32103,C32062,0.1389020616105886,0.5616200462082948,0.6285213508567119,0.669394175491855,0.8176304302282875,1.07867897648288,1.0958689417661795,1.1144300549790078,1.1466854949286591,1.2721157831785008,0.1196581196581196,0.00421940928270042
500,501,VFW Parkway I,42.28420831550005,-71.15339076049995,0,C32087,C32085,C32059,C32048,C32086,C32047,C32046,C32089,E32010,D32052,0.6801434956754814,1.0290421265607188,1.0531781863822858,1.0734748323018863,1.1235186669089758,1.1550436267211603,1.2188609317906998,1.3925391430517018,1.595780260227926,1.7362033383668634,0.0,0.0
501,502,VFW Parkway II,42.29668147300004,-71.13407838449996,0,C32048,C32059,C32047,C32046,C32089,E32010,D32052,C32085,E32001,C32105,1.1040379974218395,1.151688321388506,1.151932703328094,1.2152357792951949,1.439238568217149,1.649404486277607,1.7892898123330905,1.9354344363303064,2.016784122698408,2.299582123325124,0.0,0.0
502,503,Carroll Pond Playground,42.25638803400005,-71.15979417649996,0,C32087,C32104,C32086,E32013,C32085,C32106,C32059,E32014,C32046,C32047,2.33082078391843,2.887522408419115,2.90711840425441,3.0460715855930047,3.3357788614570656,3.5624179954522823,3.806211901363745,3.8125700792026582,4.198482304803932,4.288253582084683,0.0,0.0
503,504,O'Donnell Square,42.290437705000045,-71.04850181499995,0,C32040,C32066,C32062,C32041,E32009,C32108,C23109,C32055,C32038,C32033,0.9591491402943864,1.1541155750162797,1.3843559775119376,1.4160598712697716,1.4334372786152398,1.531055646532654,1.5317084997461663,1.8840692708767448,1.9082966560037575,2.2680520917400364,0.0,0.0
504,505,Grove Street Cemetery,42.25888413200005,-71.15404959099996,0,C32087,C32104,E32013,C32086,C32106,C32085,E32014,C32059,C32046,C32079,1.9301613228203645,2.2375113019895987,2.379664111366766,2.441033035056783,2.8423101148250187,2.849288747320983,3.0984495454716767,3.1929219324273785,3.5505922108727352,3.614154898797401,0.0,0.0
505,506,King's Chapel Burying Ground,42.35828654200006,-71.05983846199996,7,B32061,B32032,B32008,B32056,D32009,D32057,D32014,D32000,D32010,A32013,0.1011211903728379,0.1436311955366211,0.1666695499844701,0.2063477002695816,0.2830931645208758,0.4376607124365671,0.4409348625478833,0.535644406679847,0.5711538810191688,0.6036972367862407,0.03573194284880966,9.083182640144653
506,507,Blue Hill Club Recreation Center,42.29402656800005,-71.08664506349996,2,C32043,C32099,C32110,C32094,C32092,C32030,C32111,C32038,C32037,C32055,0.0039446406292765,0.4463548458363385,0.6650515208139753,0.8250678408194676,0.9166457167300296,0.99619403588541,1.1836044175079452,1.2153668961095423,1.2307565336141368,1.4003780162719706,0.3485855820623126,0.8059071729957806
507,508,Columbia Road/Day Boulevard,42.32962828200005,-71.03729316049996,6,C32023,C32051,C32052,C32013,C32064,C32090,C32017,C32016,C32020,C32029,0.0008894054398308,0.0106630531145935,0.0127063829964533,0.1160101149784171,0.1742705973000412,0.4923829478911761,0.5879420401823178,0.6183746725905608,0.9390598292076212,0.990101352314842,0.2062559789181091,17.22001205545509
508,509,Columbia Park,42.33312028750007,-71.02551187549997,2,C32051,C32023,C32017,C32020,C32021,C32091,C32016,C32032,C32028,C32052,0.0233411037003144,0.3740540330310228,1.0969062139777483,1.3083194172865222,1.3692867766894814,1.494318791049348,1.7022591029704264,1.9156746797431343,1.97164604780352,2.0580750765375284,0.27370085632999414,11.684749849306812
509,510,Bellevue Street Green,42.27640169300005,-71.14556271949996,0,C32086,C32085,C32059,C32087,C32046,C32047,C32106,C32079,C32048,E32014,1.1770772252376491,1.2597813814601693,1.3164189166722997,1.4585369172848437,1.7962225783063088,1.87838871997865,2.3386233548883326,2.3643442396831613,2.694152940592697,2.855638793822499,0.0,0.0
510,511,Walnut Park,42.31529268600005,-71.09588656199995,4,E32004,C32102,B32027,E32011,C32027,D32041,B32023,E32006,E32005,E32012,0.2125601613055667,0.3065011758229951,0.3618827448631262,0.4327454029148634,0.6619270277265547,0.7050816712210031,0.7757422695176348,0.8995269685246425,1.0705987266990673,1.087022981150686,0.06926427090854033,0.8963230861965028
511,512,Mirabella Pool,42.36883771300006,-71.05420120899996,0,D32021,D32039,D32006,A32053,D32010,A32033,A32025,D32022,D32057,B32004,0.5367132030365083,0.5486760800231035,0.5621169447024208,0.5781938229337018,0.6597579879663107,0.7855194193291654,0.8385658456031709,0.8434272874049055,0.8748173453816299,0.9326802197588618,0.0,0.0
512,513,Theresa Hynes Park Access Easement,42.34455920100004,-71.15394862699995,1,D32033,D32028,D32029,D32054,B32035,D32034,D32031,D32001,A32045,A32001,0.4951543309654653,0.5471470617941233,0.7073295082029233,0.7198233274474166,1.017537501814547,1.2069792327838678,1.2244584910536105,1.511006936544035,1.646719308700346,1.6580857448401434,0.0807051255273821,0.5822784810126582
513,514,Union Park,42.34285793300006,-71.07142915299994,6,D32002,C32060,C32000,C32093,C32077,A32009,C32006,C32057,C32003,C32061,0.2032349431582984,0.204312553245185,0.2984567536132091,0.3829033357558235,0.4188670963472841,0.4566490397849407,0.5041945401828585,0.6579370210886669,0.6673567688303272,0.6731442691915097,0.026476408643114863,5.169379144062675
514,515,Blake Estates Urban Wild II,42.25163661800005,-71.12452484849996,1,C32104,E32013,E32014,C32106,Z32999,C32079,C32045,C32044,C32050,C32046,0.4131525795640222,0.550811722491962,1.5869730077054425,1.8299286406498831,2.941568357700326,3.0351741761381983,3.0387663664097277,3.5216962060760184,3.7736608771764737,3.836639884933952,0.3080213903743315,0.08679927667269438
515,516,Stony Brook Reservation CR,42.25916291500008,-71.13120798549997,0,C32104,E32013,C32106,E32014,C32079,C32046,C32059,Z32999,C32047,C32045,0.6278632078703182,0.7077478595847807,1.3322134754593835,1.4488915853999575,2.404756332831958,2.946162311997113,2.9795016196210704,2.981783411054131,3.0339035214530425,3.198008783848686,0.0,0.0
516,517,Rink Grounds 2,42.28845087300007,-71.04481991449995,0,C32040,C32066,C32062,C23109,E32009,C32041,C32108,C32055,C32038,C32033,0.9632157504664044,1.3994310834746266,1.5317554117385084,1.5540958007130838,1.6865627807024448,1.7017295797324534,1.7455940200230422,2.0730267138771583,2.1303866956831925,2.4546245798681348,0.0,0.0
517,518,Mount Hope Park,42.28469913400005,-71.11865017549997,0,C32079,C32105,C32047,C32046,C32048,C32089,C32059,E32010,C32106,C32094,0.6542395985557283,0.7348004998009618,0.7809084982768478,0.7946468192653896,0.8917376999568881,1.2675340934431802,1.4895610629654854,1.824838935270892,1.828642783023519,1.994017005387012,0.0,0.0
518,519,Oak Square I,42.35086981950008,-71.16807768899997,1,D32031,D32029,D32028,D32033,D32001,D32054,B32035,A32045,D32034,A32001,0.1117776567364326,0.6511190417517543,1.4590698289772177,1.771836493494058,1.8776318205544515,1.8915965670622732,2.208099316090362,2.243101977897953,2.3089786068178557,2.52644793335872,0.0876677316293929,0.827004219409282
519,520,Henry Square,42.28279538250007,-71.05607220199997,2,C32040,C23109,C32062,C32066,C32055,E32009,C32038,C32041,C32103,C32110,0.1090130068699542,0.4800438179162371,0.7324625910209752,1.1211428261532144,1.3327878274188742,1.3742288263487954,1.5386626408025796,1.9008013185215475,2.035847016221161,2.0833014846782123,0.415825870082757,1.1054852320675104
520,521,Melnea A. Cass Recreational Complex,42.321719683000055,-71.09073974549995,3,B32023,E32011,B32027,E32006,B32022,B32055,E32004,E32012,B32017,C32001,0.0,0.4677685198714725,0.4828156679397387,0.7127948283126904,0.7294798906389042,0.7961882084771558,0.8741329920650185,0.8932497688218339,1.0135655878034628,1.049049888934269,0.04560496380558421,0.5316455696202523
521,522,Puerto Rican Veterans Memorial Park,42.34079997450005,-71.07134563949998,6,D32002,C32093,C32060,C32006,A32009,C32061,C32000,C32077,C32057,C32035,0.201261215361062,0.2013878821495727,0.2784360647081316,0.3311363423671343,0.4342018138244006,0.4815927093104203,0.5188182020427963,0.5815752448092565,0.7742244857610241,0.799820186712202,0.023749329207931588,4.895117540687148
522,523,East Boston Greenway Extension,42.38173075350005,-71.01700023949996,3,A32039,A32028,A32051,A32035,A32032,A32041,A32049,A32044,A32036,A32050,0.2044560687864123,0.2212382872251815,0.4784219681592003,0.5967468324690629,1.088277932615991,1.4970619369612552,1.5155354515298076,1.6308739208516738,1.7250304812346955,1.8240135266845128,0.23065563073118794,2.024110910186859
523,524,Wood Island Bay Edge Park,42.380362590500056,-71.01660108549996,1,A32028,A32039,A32051,A32035,A32032,A32049,A32041,A32044,A32050,A32036,0.3053390857655998,0.6631963003404165,0.8748407655551729,1.0539448357426426,1.4544938375233556,1.8538845703188087,1.889351775164392,1.913719133307176,2.0087795574045324,2.10996386431128,0.292399022232569,0.75708257986739
524,525,Dearborn Street Square,42.32990064100005,-71.07889182749997,2,B32026,B32017,C32005,C32015,D32059,B32064,D32061,B32055,C32056,B32002,0.3703322218291335,0.4030755877548106,0.5683106131340064,0.5765678161168618,0.6635240601724478,0.8622967313103768,0.899262204901207,0.9228885930708038,0.9674679691885756,1.0243549016960931,0.029640899194711783,0.6811332127787808
525,526,Babson Cookson Tract,42.27299295550006,-71.09116898899995,2,C32044,C32050,C32045,Z32999,C32103,C32092,C32094,C32105,E32014,C32079,0.2110462912701651,0.4444237307153668,0.5355988401833259,0.5569241320830022,1.055373076464049,1.372438632891798,1.7169864600231293,2.0215675139018545,2.084146359466782,2.1512114300250684,0.26525630593978844,0.294755877034358
526,527,Paula Titus Park,42.32621443400004,-71.09583478849996,1,E32006,E32012,C32001,B32055,B32023,E32011,B32059,B32063,B32017,B32027,0.4926516675650706,0.5346722584722067,0.5365082424785551,0.5777137391553765,0.6311100705262942,0.7491265467227004,0.7839795606823368,0.8805672714920636,1.0494665814834971,1.0621844437413024,0.0398185540887546,1.060880048221819
527,528,Watson Park,42.34372506550005,-71.06858364799996,7,C32000,D32002,C32057,C32060,C32025,C32093,C32035,D32048,C32077,D32049,0.1919534223977524,0.2256383697978101,0.4023448665072185,0.4610196223147389,0.4844933083026341,0.4978759357721426,0.4995024116066072,0.5728549403145131,0.6389293178609857,0.7069612780312399,0.022471214036905662,4.810126582278466
528,529,Nonquit Street Green,42.31811642950004,-71.06839624049996,0,C32022,C32015,B32029,B32022,B32031,C32064,C32013,C32033,B32028,C32037,0.9268720039060844,0.9598264663486998,0.9916504905635178,1.131912424218363,1.1433226956610305,1.2219481401815258,1.4133370270374406,1.441849220853881,1.5099635294432492,1.769248186356399,0.0,0.0
